user_id,reaction_time,correct
39,0.335327,1
39,0.375366,1
39,0.330322,1
39,0.415405,0
39,0.360352,1
39,0.295288,1
39,0.560547,1
39,0.660645,1
39,0.265259,1
39,0.280273,1
39,0.270264,1
39,0.305298,1
39,0.335327,1
39,0.330322,1
39,0.330322,1
39,0.595581,1
39,0.380371,0
39,0.345337,1
39,0.280273,1
39,0.275269,1
39,0.370361,1
39,0.450439,1
39,0.355347,1
39,0.265259,1
39,0.320312,1
39,0.310303,1
39,0.355347,1
39,0.300293,1
39,0.290283,0
39,0.325317,1
39,0.515503,1
39,0.260254,1
39,0.280273,1
39,0.340332,1
39,0.385376,1
39,0.290283,1
39,0.505493,1
